UUID,Soubory,Typ,Původní/jiné označení -  Archivní jednotka,Původní/jiné označení -  Inventární číslo,Původní/jiné označení -  Bod schůze,Původní/jiné označení -  Signatura,Ukládací jednotka - typ,Ukládací jednotka - hodnota,Obsah
231a2af56c744668bfcfd7ee22e3b339,,složka,33A,,4,,svazek,24,Návrh na program III. sjezdu Svazu československo-sovětského přátelství a na předsednictvo Ústředního výboru Svazu československo-sovětského přátelství
9626a183dae948298f967c5bd27e5c6a,,složka,33A,,5,,svazek,24,Diplomatické vztahy mezi ČSR a Itálií
ff86256a62ff4e56b455ab12b86557a5,,složka,33A,,6,,svazek,24,"Zasedání  Národní shromáždění (ústně); článek do časopisu ""Za trvalý mír, za lidovou demokracii"" (ústně)"
8aaebc2998c0425e975a94b7d3aa75af,,série,,,,,,,Schůze Politického byra ÚV KSČ ze dne 15. prosince 1954
15c5567f12f14e9bb174e6a18f8cf147,,série,,,,,,,Program
825484309bb5406ba7bf5a65a6c7ad90,,složka,34,,0,,svazek,24,Zápis
438688af05084e1e9a6e4d60f31028d9,,složka,34,,1,,svazek,24,Návrh státního rozpočtu na rok 1955
cc8fe60d907f46518c8f063e6ab6e4ba,,složka,34,,2,,svazek,24,Možnost uplatnění zákonodárné činnosti předsednictva  Národní shromáždění
322a010c4c294964af55f2022bd01367,,složka,34,,3,,svazek,24,Zpráva o úrovni znalostí a vědomostí žáků všeobecných vzdělávacích škol v letech 1953-1954
243f39e8f0cc4d7b8770ad13b4e15116,,složka,34,,4,,svazek,24,Zpráva o problému vyučovacího jazyka na ukrajinských školách
5b9f579d855e4aa29f5c649373696734,,složka,34,,5,,svazek,24,Šestiletý perspektivní plán hlavních prací Ústavu dějin KSČ a Ústavu dějin KSS na léta 1955-1960
6f5607cf7e024229a59101597703e3fa,,složka,34,,6,,svazek,24,Návrh na reorganizaci Československého institutu
002d72cf37a54087afa619b64cb44259,,složka,34,,7,,svazek,24,Úprava rozpisu plánu osobní železniční dopravy
ca0f88bb2cae46c0ad8d655137c2751f,,složka,34,,8,,svazek,24,Zpráva o předpokladech zásobování obyvatelstva palivem v zimním období 1954-1955
d32c50c82a7b4c919ef837a313227fea,,složka,34,,10,,svazek,24,Pozvání zahraničních hostů a cvičenců na I. celostátní spartakiádu 1955
dccaf403b5fb416d96f9b35507cf3e3c,,složka,34,,11,,svazek,24,Zavedení prémiových odměn vynikajícím sportovcům a úspěšným reprezentantům ve sportu
f6dbd8bf902d438a8edde7a6b1aaaaf6,,složka,34,,12,,svazek,24,Plat pro české pracovníky Světové rady míru ve Vídni
a267431cbd83415c9a3281d2bdf805c0,,složka,34,,13,,svazek,24,Udělení čestných titulů a vyznamenání divadelním pracovníkům při příležitosti životních a pracovních jubileí
f26952ceeaa7477f9e6836728a0708bd,,složka,34,,14,,svazek,24,Propůjčení vyznamenání za záchranné práce při povodních
63c6f5e8b8ee4433a3462c1c52df5511,,složka,34,,16,,svazek,24,Zpráva o soudním případu proti Karlu Klapálkovi
045080921a79459a890458b59a04f155,,složka,34,,17,,svazek,24,Zpráva o soudním případu proti Antonu Rašlovi
845d16f45e574833bf5e0b376f1abe0f,,složka,34,,18,,svazek,24,Zpráva o soudním případu proti Michalu Feriancovi
3841571aee72470cb98014b853d86665,,složka,34,,19,,svazek,24,Zpráva o soudním případu proti Mathiási Ackerlovi
118b6a2491754314a85dd180c6166827,,složka,34,,20,,svazek,24,Zpráva o soudním případu proti Zdeňku Dáňovi a spol.
167a72362cd6447e9747521361ca06d6,,složka,34,,21,,svazek,24,Zpráva o soudním případu proti Bohumilu Ječmínkovi
14a37c06d3a34ca3a7356d727e205388,,složka,34,,22,,svazek,24,Personální návrh Ministerstva národní obrany
df45861d380c4fc9903e38d72d995b75,,složka,34,,23,,svazek,24,Povýšení plukovníka Josefa Koruny do hodnosti generálmajora
98e8d3859eb648d685130f92e571bab8,,složka,34,,24,,svazek,24,Změny ve funkcích tajemníka předsedy Ústředního výboru Slovenské národní fronty
5bcac016075b4c7ea538e14587f98b43,,složka,34,,25,,svazek,24,Návrh na předsednictvo Ústředního výboru Svazu československo-sovětského přátelství
d94dd0b45d5d447dba62f0307da27d91,,složka,34,,26,,svazek,24,Některé otázky dalšího vedení kampaně proti remilitarizaci NSR a proti ratifikaci pařížských dohod
f6c84177b43f4e81af7e53e3f0a16c29,,složka,34,,27,,svazek,24,Návrh na přerušení výkonu trestu JUDr. Zikmunda Steina
b21cff2f4ae246d5a92db0650ffd7654,,složka,34,,28,,svazek,24,Rozkrádání majetku ve Státní bance (ústně)
68ba435c051c4325a2d50502fb1c6a07,,série,,,,,,,Schůze Politického byra ÚV KSČ ze dne 12. prosince 1954
d95181f9590b42b6a9da1a214007e6ca,,série,,,,,,,Program
ea443d06062f43519a76fbb6a08abc34,,složka,34A,,0,,svazek,25,Zápis
edc6e30cbafb40f8b1437f0af1117f47,,složka,34A,,1,,svazek,25,Vládní prohlášení Viliama Širokého v Národní shromáždění
f2d7ac0b2e384753960fc97731562344,,složka,34A,,2,,svazek,25,Změny ve Sboru pověřenců
0def67784af54667985f376fdc7277d0,,série,,,,,,,Schůze Politického byra ÚV KSČ ze dne 20. prosince 1954
dd3c0207c4e74f7fa710b8b9263ffc2c,,série,,,,,,,Program
1a4e2e4511b84349842a4a648454bb99,,složka,35,,0,,svazek,25,Zápis
468402c957be4760b7843ec4cf9841aa,,složka,35,,1,,svazek,25,Zpráva o návrhu plánu zahraničního obchodu na rok 1954
72c10c13192a44f69043d05ac68bf2ff,,složka,35,,2,,svazek,25,Zpráva o hlavních problémech návrhu plánu zahraničního obchodu na rok 1955
cce522615d924d1ca2a9baa25c8cb433,,složka,35,,3,,svazek,25,Zpráva k 31. 10. 1954 o plnění úkolů z usnesení strany a vlády ze dne 26 .5. 1954 o nutných opatřeních k zajištění plynulé dodávky elektrické energie a urychlení výstavby energetických děl
1a16202732b6425db1b46c5c776186e3,,složka,35,,4,,svazek,25,Zpráva o bytové výstavbě Ministerstva paliv a energetiky
2c195f5250f64fde8a4d3bb678173436,,složka,35,,5,,svazek,25,"Zpráva o návrhu vládního nařízení, kterým se zakládají řády ""Řád Rudého praporu práce"", ""Rád Rudé hvězdy práce"" a vyznamenání ""Za pracovní věrnost"" a ""Za pracovní obětavost"" a o návrhu vládního usnesení o propůjčování těchto řádů a vyznamenání v hornictví"
720bad17c07843cc944b17d63140664e,,složka,35,,6,,svazek,25,Zpráva o postupu řešení nedostatků ve strojírenství
4db114fcf24e4870b4b8c028215de507,,složka,35,,7,,svazek,25,Zpráva o drobné a individuální výstavbě na Slovensku
2088821205b0471f829e4f146128aef6,,složka,35,,8,,svazek,25,Zpráva o výsledku šetření otázky setrvání ČSR v Bernské unii a o možnosti změny smlouvy s Mezinárodní knihou v Moskvě
e53d9d7194ab401aa524cdf8ddb95297,,složka,35,,9,,svazek,25,Uspořádání I. celostního sjezdu lékařů ve dnech 21.-22. 1. 1955
6598a98a11074525a6536fbb5b136603,,složka,35,,10,,svazek,25,Zpráva o soudním případu proti Ctiboru Novákovi a spol.
b6568c60e6ec427eb8cdd1468a942932,,složka,35,,11,,svazek,25,"Návrh na zamítnutí odvolání Dr. Ing. Pavla Němce, Bratislava, proti vyloučení ze strany a potvrdit jeho vyloučení ze strany"
becbf5b137a244c7938bc82a4db85f11,,složka,35,,12,,svazek,25,Personální návrhy Ministerstva národní obrany
60e25b19ab4e4cfd920bac94ce15a212,,složka,35,,13,,svazek,25,Obsazení některých funkcí na úseku zahraničního obchodu
ca36439e9c3a4812b59c2dd9f5cf004f,,složka,35,,14,,svazek,25,"Zpráva o výsledku šetření, kdo zavinil chybu při otištění deklarace z moskevské konference v Rudém právu"
41f87c666f7f491791e86fd69ddd7c81,,složka,35,,15,,svazek,25,Návrh na kulturní program a organizaci při novoroční slavnosti na Pražském hradě dne 31. 12. 1954
56d5d2b9a33b4f648357a87b4d0ff972,,složka,35,,16,,svazek,25,Dovolená Viliama Širokého (ústně)
d8aedcf4f8a64b3fbc5eca4c7f71496a,,série,,,,,,,Schůze Politického byra ÚV KSČ ze dne 28. prosince 1954
0da22941f6324dcdbba486db69573c6c,,série,,,,,,,Program
5c2f4b54fc424428b6cdf0409a16df9a,,složka,36,,0,,svazek,26,Zápis
1c8fdd0bc4fb46eb95e753ceac647573,,složka,36,,1,,svazek,26,Zpráva za říjen 1954 o plnění úkolů z usnesení strany a vlády ze dne 13. 1. 1954 o neodkladných opatřeních k rozvoji uhelného průmyslu a zajištění těžby uhlí v roce 1954 a dalších letech
1927f980ae5146e7b78a3ab9dd25067a,,složka,36,,3,,svazek,26,Návrh stanov Československého svazu mládeže
1905ec5879ab478ead606b277e774bb2,,složka,36,,4,,svazek,26,Úprava pietního území a umístění Sadu přátelství a míru v Lidicích
8eaf43147ddf4479a237ac36fc368332,,složka,36,,5,,svazek,26,Ustavení vědecko-technických společností
867699eb795a40e985e72df41e7c43df,,složka,36,,6,,svazek,26,Zpráva o plnění plánu materiálního zabezpečení ozbrojených sil ČSR v měsíci říjnu a ve III. čtvrtletí 1954
5ee82edf071d40da831d4b078d5466a1,,složka,36,,7,,svazek,26,"Výroba dalších 884 t diglykolovího prachu dg tp 5,7 x 1,7/170 a 330-8,5 pro munici ráže 85 mm PLK"
96b3389509334e6c87e06a592beb5e2c,,složka,36,,8,,svazek,26,Změna usnesení Politického byra Ústředního výboru KSČ ze dne 13. 9. 1954 (požadavek Ministerstva národní obrany na výrobu zdravotního a veterinárního materiálu v prvním roce války pro rok1955)
c928375ef8064892af57af3452251536,,složka,36,,9,,svazek,26,Zpráva o náboru do armády z řad občanské mládeže a o její výchově
ba3626fdee32491e8130d1dddc75bc62,,složka,36,,10,,svazek,26,Vyslání příslušníků československé armády do krátkodobých zdokonalovacích kursů protivzdušné obrany v SSSR v roce 1955
bf0f76537dfd4170877f94a92f3640a8,,složka,36,,11,,svazek,26,Hygienické nedostatky v provozovnách civilních dodavatelů potravin pro vojenské správu - návrh na změnu usnesení Politického byra ÚV KSČ z 1. 10. 1954
f235fe914e1e414c9861b7bb2aac6c54,,složka,36,,12,,svazek,26,"Návrh na zrušení usnesení Politického byra Ústředního výboru KSČ z 1. 10. 1954 o změně ve výplatě rodinných přídavků zaměstnancům, kteří jsou členy Jednotných zemědělských družstev III. a IV. typu a jejich rodinným příslušníkům"
6abf7625ea154bb4a7511b4aaf61cdcb,,složka,36,,13,,svazek,26,Návrh na rozšíření mezinárodních sportovních styků
9575621d9d67440697dc3cb42917e7b1,,složka,36,,14,,svazek,26,Novoroční projev prezidenta republiky v rozhlase
8eec7b8143b74805825443082af7a15b,,složka,36,,15,,svazek,26,"Autor článku k 10. výročí osvobození ČSR pro časopis ""Československo"""
8de6292fa1b44f3f85b4e35867dd409d,,složka,36,,16,,svazek,26,"Propůjčení Řádu práce Dr. Františka Vitáskovi, členu korespondentu Československé akademie věd"
d602f93d428a4272820e6b00af499618,,složka,36,,17,,svazek,26,Pozvání portugalského soudruha José Gregoria do ČSR
261991043f3c4b25af3b3ed282a41f2d,,složka,36,,18,,svazek,26,Udělení politického azylu v ČSR panu Earle le Baronovi
554cb38d52a8469ba3ce7ca807375493,,složka,36,,19,,svazek,26,Zpráva o výsledku trestního řízení proti Čestmíru Nováčkovi
d4571aa13c0a4247a60f50c9b69edaa0,,složka,36,,20,,svazek,26,Zpráva o výsledku trestního řízení proti Eduardu Outratovi (vyloučeno z trestní věci Goldmanna spol.)
e343b5caeb2d47ae97334301167febc6,,složka,36,,21,,svazek,26,Jmenování Bohumila Muchy do funkce prvního náměstka Ministerstva školství
d5114c1bc0874cf1945fc12c2457b157,,složka,36,,22,,svazek,26,"Konání společné porady předsednictev nejvyšších zastupitelských sborů ČSR, PLR a NDR v Praze ve Valdštejnském paláci dne 29. 12. 1954"
772d136a04744351ad9659892f3f14d3,,složka,36,,23,,svazek,26,Dodatečné návrhy ke zprávě o systému našeho tisku a účelnosti jednotlivých časopisů
a56ed2ff6ae0430690563c39d68134a6,,složka,36,,24,,svazek,26,Pozvání členů diplomatického sboru na novoroční slavnost (ústně)
691f5a3b205348ca8e984d5997ec4a8a,,složka,36,,25,,svazek,26,Zpráva o jednání delegace strany a vlády v Moskvě (ústně)
bcd381a3dbac41828efd523dcb9b3bb5,,série,,,,,,,Rok 1955
f90fd08fd358480ca998d864ef35c1e6,,série,,,,,,,Schůze Politického byra ÚV KSČ ze dne 3. ledna 1955
ed7d402c72d142daa3f8539b2b6f61a8,,série,,,,,,,Program
d8b3f07432aa4b2aa776bf5fd7ad0d34,,složka,37,,0,,svazek,27,Zápis
253d09b862484bdebd4c44bfbf673d32,,složka,37,,1,,svazek,27,"Pokladní plán Státní banky československá na I. čtvrtletí 1955 "
d9429d7d05594bc585c9634a3fe068f8,,složka,37,,2,,svazek,27,Zpráva o současném stavu zaměstnanosti žen s návrhy opatření na urychlené včleňování žen do zaměstnání
ee1cced58aae4cf0ae0bc53674696e11,,složka,37,,3,,svazek,27,Návrh na snížení a zkvalitnění administrativy v hospodářských organizacích
64916e6c3948465bac12cd710766091d,,složka,37,,4,,svazek,27,Zpráva o výsledku prověrky příčin zaostávání výstavby uhelných dolů a návrh opatření
9d48dacd2ea5486b85ccc09e20934f0f,,složka,37,,5,,svazek,27,Zpráva o postupu řešení nedostatků ve strojírenství
c7060bf369124ca58dcc3273eb16be2c,,složka,37,,6,,svazek,27-28,Plán materiálního zabezpečení ozbrojených sil ČSR na rok 1955
e86b709fc99c453d98a50660119ad8ac,,složka,37,,7,,svazek,27,Předběžný návrh plánu vývozu a dovozu zbrojního materiálů a technické dokumentace v roce 1955
79ce2db6ffed4b1a91cbc0a707a50edb,,složka,37,,8,,svazek,27,Zpráva o výsledku speciálních zkoušek dvou letounů UTI MIG 15 a JAK 11 a návrh úpravy plánu Hlavní správy výroby letadel s maximálními dodávkami těchto letadel v roce 1954
7f883b0a253b4ce99776ecd37208c810,,složka,37,,9,,svazek,27,Zpráva o zabezpečení ochrany rostlin a úrody proti bojovým biologickým prostředkům
53c5e9349f4e47168223b8bd2aa50cef,,složka,37,,10,,svazek,27,Zabezpečení ochrany zvířat proti bojovým biologickým prostředkům
65baa93f2ac345c894ab39742fe5a88f,,složka,37,,11,,svazek,27,"Zpráva o zajištění výroby leteckého materiálu, civilních zbraní a toluenu pro vývoz do kapitalistických států  pro léta 1954 a 1955"
20d39b14986e4a798c0bb8028e415e33,,složka,37,,12,,svazek,27,Zpráva o vyčišťování výměrů a smluv o povinných dodávkách zemědělské výrobků
bbfa116a13be4191b6ffe7bd1ee6ab95,,složka,37,,13,,svazek,27,Zvýšení nákladu zahraničních protestantských bulletinu a vydávání katolického zahraničního bulletinu
325eb5536a0f4b32b1478bf849acb1bb,,složka,37,,14,,svazek,27,Složení komisí pro státní ceny
9c2da4045f004085b2814a0c4178034e,,složka,37,,15,,svazek,27,"Návrh na rozhodnutí ve věci vydání románu Otakara Černocha ""Mladá srdce"""
a219eef0f346406c94438f841513ba65,,složka,37,,16,,svazek,27,Jmenování Ludvíka Hlavačky do funkce náměstka ministra vnitra a návrh na změnu podřízenosti I. a VI. správy Ministerstva vnitra
5ef228634341464ba11e42f3b85156cb,,složka,37,,17,,svazek,27,Jmenování náměstků ministra kultury
c69bc18e03f0491cb942f47eb3758937,,složka,37,,18,,svazek,27,Personální návrhy na úseku Ministerstva zemědělství a Ministerstva výkupu
cca1033705a14fb7871c8d0141caf813,,složka,37,,19,,svazek,27,Odvolání Bohumila Klíchy s funkce I. náměstka ministra Státní kontroly a jmenování Eduarda Vochaly náměstkem ministra Státní kontroly
35540bef61854bca8d52ab54d9b085b1,,složka,37,,20,,svazek,27,Zpráva o plnění úkolů z usnesení strany a vlády ze dne 13. 1. 1954 o neodkladných opatřeních k rozvoji uhelného průmyslu a zajištění těžby uhlí v roce 1954 a dalších letech za listopad 1954
0857db748cc2406b97fa232719f5c0b5,,složka,37,,21,,svazek,27,Konání konference hospodářských a politických pracovníků Ministerstva strojírenství dne 25.-26. 1. 1955
4b7e3762a6a14cf4bf4f0941af7c4b53,,složka,37,,22,,svazek,27,Úmrtí Fraňo Krále (ústně); účast Jaromíra Dolanského na aktivu pracovníků Severočeského uhelného revíru v Mostě 8. 1. 1955 (ústně); projednání osnovy zákona o plánu rozvoje národního hospodářství na rok 1955 v Národním shromáždění (ústně)
b6373f209c82437da2a90248d2a062fb,,série,,,,,,,Schůze Politického byra ÚV KSČ ze dne 10. ledna 1955
4438a63b869441e8b4e85afb4cea4d2b,,série,,,,,,,Program
292de812121d473a9e9a504a2a50b6e3,,složka,38,,0,,svazek,29,Zápis
8ca902986fe241e38a283d6bfeb1273e,,složka,38,,1,,svazek,29,Návrh opatření ke zlepšení mzdového systému
455b1ae1077b47e9b9c414c4ac1e57fa,,složka,38,,2,,svazek,29,Návrh na vypracování nového mzdového řádu pro zaměstnance spojů
35568004ab1346c39067912ef6c9fa42,,složka,38,,3,,svazek,29,Zpráva o nedostatcích v geologickém výzkumu a průzkumu rud
8f14007747124e449113f1b2fb7c108e,,složka,38,,4,,svazek,29,Vyžádání geologického podkladů pro naftový výzkum v ČSR z rakouské pohraniční oblasti Obermeiden-Matzen-Drősing
4926aece60dc446197fa2f4b36b8f38f,,složka,38,,5,,svazek,29,Jednání v Radě vzájemné hospodářské pomoci o železných rudách
07fe914d5e44432592a03698908d065d,,složka,38,,6,,svazek,29,Organizace severočeského hnědouhelného revíru
d4c731587c71404ba3778236261c1430,,složka,38,,7,,svazek,29,Zpráva o plnění plánu materiálního zabezpečení ozbrojených sil ČSR za měsíc listopad a od počátku roku 1954
4d67681d343e4d99bf5c77712ada3a0e,,složka,38,,8,,svazek,29,Zpráva o situaci ve výrobě dopravního letounu IL 14
a4114de090d548b984aa4cd2b05c682e,,složka,38,,9,,svazek,29,Zpráva o plnění usnesení Politického byra Ústředního výboru KSČ ze dne 5. 7. 1954 o nedostatcích v tankové výrobě
67e4952c4c204e07912865bd91c040a7,,složka,38,,10,,svazek,29,Zpráva o stavu výroby 122 mm K vzor 31/37
062007ed6de345ef861b01ce596def69,,složka,38,,11,,svazek,29,Zpráva o vývoji nadnormativních zásob podniků Hlavní správy 12 (letecká výroba) Ministerstva strojírenství
c3e8c87420d14769ad2322320f443d64,,složka,38,,12,,svazek,29,Zpráva o finančních důsledcích snížení výrobního plánu podniků speciální Hlavní správy Ministerstva strojírenství a návrh finančního řešení
da05d95b10164a0f8522c089695d292f,,složka,38,,15,,svazek,29,"Úprava rozpočtových cen nadlimitních staveb, uvedených v plánu investiční výstavby na rok 1954 - speciální  část"
f17249ff59104c099aa24708be344834,,složka,38,,16,,svazek,29,Zpráva o plnění usnesení Politického byra Ústředního výboru KSČ ze dne 2. srpna 1954 k nedostatkům v muniční výrobě
